site,title,pubDate,link,description,content
Crypto News,Can Bitcoin’s Parabolic Rise Hit Six Figures? Analyst Says “Yes” – Here’s How,"Fri, 08 Nov 2024",https://cryptonews.com/news/can-bitcoins-parabolic-rise-hit-six-figures-analyst-says-yes-heres-how/,Bitcoin’s explosive rise nears six figures! Top analyst predicts BTC could reach $100K+ soon. Discover the factors driving this bullish momentum. Learn more!The postCan Bitcoin’s Parabolic Rise Hit Six Figures? Analyst Says “Yes” – Here’s Howappeared first onCryptonews.," Bitcoin (BTC) recently reached a peak of $76,940, marking a fresh milestone for the cryptocurrency. The rally follows the Federal Reserve’s decision to lower its benchmark interest rate by 25 basis points, sparking renewed investor interest.  This change brought the rate down from 4.50% to 4.75%, setting the stage for a potential surge in BTC as traders look to hedge against traditional currency volatility.  The surge aligns with prominent analyst Kevin Svenson’s optimistic prediction of a six-figure Bitcoin price. Analyst’s Forecast: $142,000 Target by October 2025 Crypto analyst Kevin Svenson has projected that Bitcoin could reach $124,000 by March and even hit $142,000 by next October. According to Svenson, BTC must first break through the $94,000 threshold, which serves as the critical resistance level in a descending broadening wedge chart pattern.  Should Bitcoin succeed in surpassing this barrier, the price could rapidly ascend to Svenson’s March target of $124,000.  However, Svenson warns of potential market volatility, suggesting a possible summer correction before a late-year recovery.  Bitcoin’s Parabolic Trend to Six-Figure Price Very Much in Play, Says Kevin Svenson – Here Are His Targetshttps://t.co/EdpPEvKrDr— Donovan Tiberius (@DonovanTiberius) November 7, 2024   March Target: $124,000 October Target: $142,000 Key Resistance Level: $94,000  These projections are enticing for Bitcoin investors, but Svenson advises caution, as BTC could face significant retracement once the October target is met.  Traders are encouraged to consider profit-taking strategies as the cryptocurrency approaches these speculative highs. Bitcoin Gains Momentum Amid Global Economic Uncertainty Bitcoin’s rise is further supported by geopolitical factors and potential currency risks. JPMorgan analysts have pointed out that, should Donald Trump win the U.S. presidential election, inflationary pressures could spark a ‘debasement trade’—where investors turn to assets like gold and Bitcoin to protect against a declining dollar.  They believe ongoing tariffs and political uncertainty will reinforce this trend, potentially pushing BTC higher.  JPMorgan analysts predict that both gold and Bitcoin will perform well following Trump's win, driven by the ""debasement trade.""This strategy benefits from currency devaluation, with assets like gold and BTC serving as stores of value amid inflationary policies.The analysts… pic.twitter.com/sd4GFDL7fM— Crypto Genesis (@Crypto_XGenesis) November 8, 2024  Adding to the momentum, MicroStrategy’s plan to raise $42 billion, allocating $10 billion for Bitcoin acquisitions by 2025, is drawing significant attention.  This corporate commitment underscores Bitcoin’s appeal as a long-term asset, especially in times of economic instability. Bitcoin ETFs Surge: A New Force Driving BTC Prices Bitcoin ETFs are enjoying record-breaking demand, contributing to BTC’s bullish run. The IBIT ETF recently had one of its most active trading days, even outperforming popular stocks such as Netflix and Visa.  In 2024 alone, Bitcoin-focused ETFs have captured six out of the top 10 ETF launches, indicating a strong appetite for Bitcoin-backed investments among traditional investors.  BLACKROCK BITCOIN ETF SMASHES TRADING RECORDS POST-ELECTIONBlackRock’s iShares Bitcoin Trust (IBIT) just hit a jaw-dropping $4.1 billion in trading volume, totally leaving Berkshire and Visa in the dust.After Trump’s win, IBIT popped 10% on November 6, marking a stellar day… pic.twitter.com/KuaJbdDYqS— IBC Group Official (@ibcgroupio) November 7, 2024   Record ETF Trading Volume Top 10 ETF Launches Dominated by Bitcoin Products Investor Shift Towards Cryptocurrency Diversification  The surging popularity of Bitcoin ETFs and growing interest in digital assets suggest an enduring bullish outlook for BTC.  As interest in ETFs grows, along with forecasts from analysts, Bitcoin’s journey to six figures appears within reach—potentially sooner than anticipated. Bitcoin Eyes $80,000 as Bullish Momentum Holds Above Key Support Levels Bitcoin’s price remains strong, currently trading at approximately $75,980, supported by recent bullish momentum. Key Fibonacci levels indicate that the price may aim for $77,800 and potentially $80,400 if the rally extends.  Bitcoin Price Chart – Source: Tradingview Immediate support lies at $72,160, with the 50 EMA at $73,580, reinforcing this support zone. The RSI is at 63, indicating Bitcoin is nearing overbought levels, which may lead to short-term consolidation.  A breakout above $77,800 could open the path to the $80,000 mark, while a breach below $71,000 would signal possible downside pressure. Pepe Unchained ($PEPU): Why It’s a Strong Buy for Crypto Investors Right Now With the rise of meme coins, Pepe Unchained ($PEPU) is quickly emerging as a standout opportunity for potential gains. Currently in its presale phase, $PEPU offers investors several compelling reasons to take notice. Presale Advantage: Crypto experts, including popular YouTuber Jacob Crypto Bury, suggest that buying in the presale could yield substantial returns. With $25.58 million raised out of a $26.12 million goal, $PEPU is nearing its funding target, adding to its appeal.    High Staking Rewards: Offering an impressive 499% APY, Pepe Unchained presents an attractive passive income stream for investors looking to grow their portfolios. Investor Trust & Security: With smart contract audits from Coinsult and SolidProof, $PEPU provides a secure investment option, reinforcing investor confidence. The token price currently sits at $0.01239, with the next increase fast approaching. Don’t miss the chance to buy $PEPU at a lower price before the next presale milestone! Buy PEPU Here The post Can Bitcoin’s Parabolic Rise Hit Six Figures? Analyst Says “Yes” – Here’s How appeared first on Cryptonews. "
CoinTelegraph, Bitcoin price hits $80K for the first time — New &#039;inflation-adjusted&#039; all-time high ,"Sun, 10 Nov 2024",https://cointelegraph.com/news/bitcoin-price-80k-for-the-first-time-ever-new-inflation-adjusted-all-time-high?utm_source=rss_feed&utm_medium=rss_tag_bitcoin&utm_campaign=rss_partner_inbound,Bitcoin is on the road to deliver its best weekly performance since February following Trump's reelection.,
CoinTelegraph, Bitcoin ripe for &#039;major leg down&#039; as BTC price nears $80K — Trader ,"Sun, 10 Nov 2024",https://cointelegraph.com/news/bitcoin-major-leg-down-btc-price-nears-80k?utm_source=rss_feed&utm_medium=rss_tag_bitcoin&utm_campaign=rss_partner_inbound,"Bitcoin is well into price discovery, but that is not stopping market participants from predicting a snap BTC price comedown.",
CoinTelegraph," Bitcoin breaks $79K and &#039;no rash action is needed,&#039; says analyst ","Sun, 10 Nov 2024",https://cointelegraph.com/news/bitcoin-breaks-79k-all-time-high-crypto-analysts?utm_source=rss_feed&utm_medium=rss_tag_bitcoin&utm_campaign=rss_partner_inbound,"Bitcoin has broken the $79,000 price level for the first time and many traders are sharing the sentiment that ""this is just the beginning.""",
CoinTelegraph," Trump win drives Bitcoin to $76K, PlanB sets $500K target ","Sat, 09 Nov 2024",https://cointelegraph.com/news/bitcoin-surges-76k-trump-win-planb?utm_source=rss_feed&utm_medium=rss_tag_bitcoin&utm_campaign=rss_partner_inbound,"Bitcoin broke through $76,000 following Trump’s election victory, with PlanB’s stock-to-flow model forecasting a $500,000 BTC price within four years.",
CoinTelegraph, Bitcoin pundits wary after &#039;spoof city&#039; sours BTC price gains at $77K ,"Sat, 09 Nov 2024",https://cointelegraph.com/news/bitcoin-pundits-spoof-city-btc-price-gains-77k?utm_source=rss_feed&utm_medium=rss_tag_bitcoin&utm_campaign=rss_partner_inbound,"Bitcoin is ""acting weird,"" one commentator argues as BTC price gains fail to capitalize on incremental new all-time highs.",
Crypto News,"Bitcoin Price Analysis: BlackRock’s Bitcoin ETF Surpasses Gold – Is a $100,000 Rally Next?","Sun, 10 Nov 2024",https://cryptonews.com/news/bitcoin-price-analysis-blackrocks-bitcoin-etf-surpasses-gold-is-a-100000-rally-next/,"BlackRock's Bitcoin ETF surpasses its gold counterpart, reaching $33 billion in assets. Analysts discuss if a $100,000 Bitcoin rally is next.The postBitcoin Price Analysis: BlackRock’s Bitcoin ETF Surpasses Gold – Is a $100,000 Rally Next?appeared first onCryptonews."," BlackRock’s iShares Bitcoin Trust (ticker IBIT) has achieved a significant milestone, surpassing its gold ETF in net assets less than a year after its launch. As of November 7, IBIT’s net assets reached $33.17 billion, edging past the iShares Gold ETF (IAU), which holds $32.9 billion. This rapid ascent has caught the attention of investors and analysts, who view it as a potential turning point in the investment landscape. ETF Store President Nate Geraci remarked, “Absolutely wild,” in a post on X (formerly Twitter), highlighting the record-breaking growth of BlackRock’s Bitcoin ETF. The fund’s popularity is notable given that it’s not yet available on most major platforms, such as Vanguard.   A record $1.4bil into spot btc ETFs today…Now $25.5bil net inflows since January launch.Continue to rewrite ETF history books.And remember, these still aren’t fully available on most large wirehouse platforms (or at all on Vanguard).— Nate Geraci (@NateGeraci) November 8, 2024  In just under a year, IBIT and 11 other spot Bitcoin ETFs have collectively garnered $25.5 billion in net inflows, with IBIT leading the pack as institutional interest in cryptocurrency grows. Institutional Demand Spurs Record Inflows The timing of IBIT’s explosive growth coincides with recent developments in U.S. economic policy. Following Donald Trump’s victory in the recent U.S. presidential election, combined with a Federal Reserve rate cut, institutional investors have flocked to crypto assets as a hedge against traditional market volatility.  Jeff Mei, COO of crypto exchange BTSE, commented, “[Trump’s victory], combined with the Fed rate cut on Thursday, spurred institutions to make the plunge into crypto markets.  With more rate cuts expected and potential pro-crypto regulations on the horizon, the momentum in BlackRock’s Bitcoin ETF is likely to continue.”  IBIT Net Assets: $33.17 billion (as of Nov. 7) IAU Net Assets: $32.9 billion Single-Day Inflow Record: $1.1 billion on Nov. 7  The inflows into IBIT underscore a shift in how institutions are diversifying their portfolios, with many viewing Bitcoin as a long-term asset rather than a speculative investment.  This trend aligns with a recent study by Schwab, which found that millennials, in particular, are increasingly interested in crypto-focused ETFs.  Schwab noted, “Millennial ETF investors have the strongest appetites for ETFs and are most interested in personalized ways to invest.” The report suggests that crypto ETFs could continue to see robust growth as younger investors enter the market. SEC Approval Boosts Bitcoin ETF Liquidity In September, the U.S. Securities and Exchange Commission (SEC) approved BlackRock’s proposal to list and trade options for IBIT, further increasing its appeal to institutional investors. Options trading, while typically associated with speculation, can also provide hedging opportunities, making the ETF attractive to both retail and institutional investors. Market structure analyst Dennis Dick remarked, “Counter to common opinion, options actually reduce volatility. As open interest rises, it creates natural buyers and sellers on both sides of the market, increasing liquidity and reducing volatility.”  The availability of options trading on IBIT is expected to enhance liquidity and stability, a positive sign for investors concerned about Bitcoin’s historical price swings. With this new level of accessibility, the ETF’s options market may create a more stable price environment, encouraging additional inflows from investors who were previously wary of Bitcoin’s volatility. Bitcoin’s Path to $100,000: Market Sentiment Remains Strong The unprecedented growth of BlackRock’s Bitcoin ETF has sparked discussions about the potential for Bitcoin to reach $100,000 in the near future. As BTC currently trades around $79,000, analysts are eyeing significant technical levels.   According to recent data, Bitcoin has completed the 161.8% Fibonacci extension at $77,810, with the next resistance levels projected at $80,400 and $82,180. A continued rally could lead to further gains if institutional inflows persist. Key insights from analysts include:  Resistance Levels: $80,400 and $82,180 as next targets Support Levels: $75,460 and $73,610 Technical Indicator: RSI in overbought territory at 76, signaling potential consolidation  While Bitcoin’s ascent to $100,000 is far from guaranteed, the rapid success of IBIT reflects shifting sentiment among investors who are increasingly viewing Bitcoin as a viable long-term investment. The inflows into BlackRock’s ETF are part of a broader trend as institutional investors explore alternative assets to hedge against inflation and economic uncertainty.   Bitcoin’s Path to $100K? Market sentiment is heating up! With BlackRock’s Bitcoin ETF surpassing $33B, BTC is rallying at $79K. Analysts target key levels at $80,400 and $82,180. Could institutional inflows push BTC to new highs?  #Bitcoin #Crypto #ETF— Arslan Ali (@forex_arslan) November 10, 2024  As market sentiment continues to build around the idea of pro-crypto regulatory frameworks under the new administration, analysts believe Bitcoin’s appeal will only grow. The convergence of institutional demand, regulatory shifts, and financial innovations such as ETFs could ultimately drive Bitcoin to new heights, with $100,000 no longer seen as an improbable target but a realistic milestone in the coming years. – You might also like Bitcoin Price Prediction 2024 – 2034  Pepe Unchained ($PEPU): Why It’s a Strong Buy for Crypto Investors Right Now With the rise of meme coins, Pepe Unchained ($PEPU) is quickly emerging as a standout opportunity for potential gains. Currently in its presale phase, $PEPU offers investors several compelling reasons to take notice. Presale Advantage: Crypto experts, including popular YouTuber Jacob Crypto Bury, suggest that buying in the presale could yield substantial returns. With $25.58 million raised out of a $26.12 million goal, $PEPU is nearing its funding target, adding to its appeal.    High Staking Rewards: Offering an impressive 499% APY, Pepe Unchained presents an attractive passive income stream for investors looking to grow their portfolios. Investor Trust & Security: With smart contract audits from Coinsult and SolidProof, $PEPU provides a secure investment option, reinforcing investor confidence. The token price currently sits at $0.01239, with the next increase fast approaching. Don’t miss the chance to buy $PEPU at a lower price before the next presale milestone! Buy PEPU Here The post Bitcoin Price Analysis: BlackRock’s Bitcoin ETF Surpasses Gold – Is a $100,000 Rally Next? appeared first on Cryptonews. "
Crypto News,"$200,000 Bitcoin? Standard Chartered’s Bullish Note Predicts $10 Trillion Crypto Market","Sat, 09 Nov 2024",https://cryptonews.com/news/200000-bitcoin-standard-chartereds-bullish-note-predicts-10-trillion-crypto-market/,"Bitcoin to hit $200,000? Standard Chartered predicts a $10 trillion crypto market by 2026, fueled by U.S. regulatory shifts and altcoin growth. Discover key insights.The post$200,000 Bitcoin? Standard Chartered’s Bullish Note Predicts $10 Trillion Crypto Marketappeared first onCryptonews."," Standard Chartered has just issued a positive outlook for the digital assets space saying the market will hit $10 trillion by the end of 2026 – 4x from where it is now. According to the report, Bitcoin will be $200,000 and Ethereum will be over $10,000.  That’s up from Bitcoin’s current $76,500 and Ethereum’s $2,950. The bank is expecting a regulatory shift in the US driven by recent political developments.  “The next two years could mirror the price surges seen in 2021,” the bank noted. “Digital assets are likely to see both value increases and the emergence of new sectors, as real-world use cases become mainstream.”  Acts of Regulatory Reforms Under Trump’s Potential Return to Office A key part of Standard Chartered’s forecast is Trump’s potential return to office. His campaign promises to lift the regulatory lid on crypto have got the markets excited.  Standard Chartered expects that the Trump administration with a Republican Congress could pass several crypto friendly regulations to support growth including:  Repealing SAB 121, allowing banks to safely custody crypto assets Introducing stablecoin legislation to foster broader adoption Halting the SEC’s crypto crackdown, providing clarity for digital assets Considering a U.S. Bitcoin reserve (though deemed unlikely)  These anticipated measures could inject substantial momentum into the crypto sector. The bank underscores that regulatory clarity is vital to attracting institutional investment and accelerating the adoption of digital assets, which would create further upside potential. Altcoin Growth and Real-World Use Cases: Solana’s Outperformance Expected Standard Chartered’s forecast also points to a shifting dynamic within the digital assets ecosystem. While Bitcoin is projected to see substantial gains, the bank anticipates a drop in its market dominance from 60% to 40% by 2026, as real-world applications of altcoins gain traction.  Key sectors likely to fuel altcoin growth include:  Gaming: Blockchain-based games creating new revenue streams and user experiences Decentralized Infrastructure (DePIN): Networks supporting decentralized physical infrastructure Social Media on the Blockchain: On-chain social platforms offering user-driven experiences  The bank highlights Solana as a top altcoin contender, expected to outperform both Bitcoin and Ethereum due to its versatility in supporting applications across these emerging use cases.  “Tokens with real-world utility are poised to capture more market share as adoption broadens,” Standard Chartered stated.  Key Takeaways  Bitcoin Projection: Expected to reach $200,000 by 2026, reflecting strong market confidence. Regulatory Shifts: Possible Trump administration reforms could unleash significant crypto growth. Altcoin Ascendancy: Altcoins with real-world applications, like Solana, positioned to outperform.  Standard Chartered’s analysis offers a compelling case for the future of digital assets, highlighting regulatory shifts, market dynamics, and real-world applications as key catalysts. With Bitcoin and altcoins reaching new potential, investors are poised to witness a transformative phase for cryptocurrency. Bitcoin Price Eyes $80,000 as Uptrend Faces Key Resistance at $77,800 Bitcoin is consolidating around $76,440 within a rising wedge pattern, hinting at potential exhaustion near $77,800, its immediate resistance level. Breaking above could target $80,350, but the wedge structure suggests caution.  The RSI sits at 60, reflecting moderate bullish momentum, while the 50-day EMA at $71,000 offers a robust support level, aligning with key Fibonacci retracement zones.  Immediate support lies at $75,400, with further levels at $73,600 and $72,150 if a downturn materializes. A break below these supports could signal a broader correction.  Overall, Bitcoin remains cautiously bullish, yet indicators point to possible near-term consolidation or a pullback if resistance levels aren’t cleared soon. – You might also like Bitcoin Price Prediction 2024 – 2034  Crypto All-Stars Nears $3.2 Million in Presale with 494% Staking Rewards Ahead of Price Increase As Bitcoin adoption continues to surge, Crypto All-Stars is making waves in the crypto space with its highly successful presale, nearing its target of $3,349,831.  With just over an hour remaining until the next price increase, the platform has already raised $3,190,878, offering investors a final chance to buy $STARS at the current rate of 1 $STARS = $0.0015494. Crypto All-Stars is harnessing Bitcoin’s influence alongside popular meme coins to introduce innovative staking options, boasting an impressive 494% staking reward.  This approach positions it as an attractive alternative for meme coin enthusiasts and Bitcoin supporters looking to maximize returns.    Since its launch, Crypto All-Stars has drawn substantial attention with strategic token allocation aimed at sustainable growth. Investors can purchase $STARS using ETH, USDT, BNB, or by card, providing versatile options for early adopters. If you’re a meme coin holder looking to maximize your investment, Crypto All-Stars offers a compelling alternative to Sun Wukong. Visit the website to purchase $STARS with ETH, USDT, BNB, or even by card. Follow them on social media – X (Twitter) | Telegram to stay up-to-date on all their development plans. Visit Crypto All-Stars The post $200,000 Bitcoin? Standard Chartered’s Bullish Note Predicts $10 Trillion Crypto Market appeared first on Cryptonews. "
CoinTelegraph, Bitcoin could end year at $58K as futures market &#039;overheated&#039; — CryptoQuant ,"Mon, 11 Nov 2024",https://cointelegraph.com/news/cryptoquant-ceo-expects-pullback-58k-by-end-2024?utm_source=rss_feed&utm_medium=rss_tag_bitcoin&utm_campaign=rss_partner_inbound,"CryptoQuant CEO Ki Young Ju tips Bitcoin to finish the year at $58,974 but another analyst disagrees, saying a major pullback is unlikely.",
CoinTelegraph," MicroStrategy&#039;s Bitcoin portfolio surpasses $20B, ROI now over 100% ","Mon, 11 Nov 2024",https://cointelegraph.com/news/microstrategy-bitcoin-portfolio-surpass-20-billion?utm_source=rss_feed&utm_medium=rss_tag_bitcoin&utm_campaign=rss_partner_inbound,"The Bitcoin stacking firm has bought Bitcoin 42 times at a dollar cost average of $39,292, according to Bitcoin Treasuries data.",
CoinTelegraph, Crypto greed index taps 7-month high as Bitcoin surges past $81K ,"Mon, 11 Nov 2024",https://cointelegraph.com/news/crypto-fear-greed-index-hits-7-month-high-bitcoin-reaches-81000?utm_source=rss_feed&utm_medium=rss_tag_bitcoin&utm_campaign=rss_partner_inbound,"Bitcoin rallied 6.15% on Nov. 10 to reach another new all-time high of $81,358.",
CoinTelegraph," Bitcoin’s move to $80,000 could trigger a rally in ETH, SOL, SUI, and AAVE ","Sun, 10 Nov 2024",https://cointelegraph.com/news/bitcoin-s-move-to-80-000-could-trigger-a-rally-in-eth-sol-sui-and-aave?utm_source=rss_feed&utm_medium=rss_tag_bitcoin&utm_campaign=rss_partner_inbound,"Bitcoin’s strong weekend rally to $81,000 could add more fuel to the current price action in ETH, SOL, SUI, and AAVE.",
Crypto Slate,Excitement over Trump’s win pushes Bitcoin price above $80k,"Sun, 10 Nov 2024",https://cryptoslate.com/excitement-over-trumps-win-pushes-bitcoin-price-above-80k/,"Bitcoin (BTC) price hit a new record on Nov. 10 by briefly crossing the $80,000 mark, data from CryptoSlate shows. Bitcoin’s all-time high price comes at the heels of Donald Trump winning the U.S. elections, which instilled hope of pro-crypto regulations. The largest cryptocurrency climbed 4.83% over the past 24 hours, peaking at $80,071.17 earlier […]The postExcitement over Trump’s win pushes Bitcoin price above $80kappeared first onCryptoSlate.","Bitcoin (BTC) price hit a new record on Nov. 10 by briefly crossing the $80,000 mark, data from CryptoSlate shows. Bitcoin’s all-time high price comes at the heels of Donald Trump winning the U.S. elections, which instilled hope of pro-crypto regulations. The largest cryptocurrency climbed 4.83% over the past 24 hours, peaking at $80,071.17 earlier today. At the time of writing, BTC is trading at $79,834.97 with a market cap of $1.58 trillion, CoinMarketCap data shows. Ethereum has also made gains this week, crossing the $3,000 mark. Bitcoin’s price has grown by around 80% this year. Since Trump’s win on Nov. 6, Bitcoin price has shot up by over 15%. Bitcoin’s growth has also outpaced those of traditional investments like stocks and gold. Le Shi, Hong Kong managing director at market-making firm Auros, told Bloomberg: “With the dust from Trump’s victory still settling down, it was only a matter of time before a run-up of some sort occurred given the perception of Trump being pro-crypto, and that’s what we’re seeing now.” After changing his stance on crypto, Trump made several promises to the crypto sector during his campaign. For instance, he vowed to fire the U.S. Securities and Exchange Commission (SEC) chairperson Gary Gensler on his first day back at the White House. Trump also talked about creating Bitcoin reserves and has promised to bring in pro-crypto regulators and lawmakers. Moreover, digital asset firms and executives invested heavily in Trump’s re-election campaign and they are now hoping to reap the rewards as Trump fulfills his promises. With the Republicans holding majority, crypto executives believe pro-crypto legislation to pass through more easily. Binance CEO Richard Teng told the Financial Times that Trump’s victory marks the start of a “golden era” for the cryptocurrency industry. He called Trump’s success a “big win for crypto.” Crypto mergers and acquisitions are also expected to increase during Trump’s second presidency. The crypto industry has indeed shown signs of optimism since Trump became the president-elect. Bitcoin exchange-traded funds (ETFs) bagged massive inflows this week—iShares ETF’s trading volume reached an all-time high on Nov. 6 while a day later daily net ETF inflows reached nearly $1.4 billion. However, Trump may face legal difficulties in delivering some of his promises. For instance, Gensler’s term ends in July 2026 and the SEC is an independent agency, meaning Trump does not have authority to fire him. Besides, Geoff Kendrick, an analyst at Standard Chartered, told the Financial Times that the creation of a Bitcoin reserve fund is a “low-probability event.” Crypto analyst who goes by the pseudonym of Doctor Profit on X believes that if the market holds to the current momentum, BTC price could reach $100,000 by the end of the year. The post Excitement over Trump’s win pushes Bitcoin price above $80k appeared first on CryptoSlate. "
CoinTelegraph, Bitcoin trader say BTC headed toward $125K by New Year’s Even based on ‘Bayesian probability’ ,"Mon, 11 Nov 2024",https://cointelegraph.com/news/bitcoin-trader-say-btc-headed-toward-125-k-by-new-year-s-even-based-on-bayesian-probability?utm_source=rss_feed&utm_medium=rss_tag_bitcoin&utm_campaign=rss_partner_inbound,"Veteran trader Peter Brandt says Bitcoin is following a similar pattern from its past, which could lead to a $125,000 BTC price by New Year’s Eve.",
CoinTelegraph," Bitcoin hits new $85K high, with just 17% left for BTC $100K record ","Mon, 11 Nov 2024",https://cointelegraph.com/news/bitcoin-hits-85k-high-17-left-btc-100k-record?utm_source=rss_feed&utm_medium=rss_tag_bitcoin&utm_campaign=rss_partner_inbound,"Bitcoin’s price is now just 17% away from surpassing the $100,000 mark, which could occur before the end of 2024 due to Trump’s presidential victory, analysts told Cointelegraph.",
CoinTelegraph, Bitcoin price gains see ‘significant pullbacks’ ruled out before $150K ,"Mon, 11 Nov 2024",https://cointelegraph.com/news/bitcoin-price-gains-significant-pullbacks-ruled-out-before-150k?utm_source=rss_feed&utm_medium=rss_tag_bitcoin&utm_campaign=rss_partner_inbound,Bitcoin bullishness is boiling over as market participants appear to dismiss the odds of a major BTC price capitulation.,
CoinTelegraph," Bitcoin price will hit $1M, but at what cost? — Michaël van de Poppe ","Mon, 11 Nov 2024",https://cointelegraph.com/news/bitcoin-can-hit-1-m-but-at-what-cost-michael-van-de-poppe?utm_source=rss_feed&utm_medium=rss_tag_bitcoin&utm_campaign=rss_partner_inbound,Trader and investor Michaël van de Poppe says many in the crypto community underappreciate the impact of America’s ballooning debt.,
CoinTelegraph," MicroStrategy buys $2B in Bitcoin, boosts holdings to $23B ","Mon, 11 Nov 2024",https://cointelegraph.com/news/microstrategy-buys-2-billion-in-bitcoin?utm_source=rss_feed&utm_medium=rss_tag_bitcoin&utm_campaign=rss_partner_inbound,"MicroStrategy’s latest announcement shows that its Bitcoin holdings have reached 279,420 BTC, worth almost $23 billion.",
CoinTelegraph, Growing DeFi on Bitcoin: Rooch Network joins Cointelegraph Accelerator ,"Mon, 11 Nov 2024",https://cointelegraph.com/news/growing-defi-on-bitcoin-rooch-network-joins-cointelegraph-accelerator?utm_source=rss_feed&utm_medium=rss_tag_bitcoin&utm_campaign=rss_partner_inbound,"Rooch Network, an application layer for Bitcoin featuring MoveVM and Bitcoin staking, has become the latest participant of Cointelegraph Accelerator.",
CoinTelegraph," Bitcoin on track for $85K, breaks record $82.4K ‘uncharted territory’ ","Mon, 11 Nov 2024",https://cointelegraph.com/news/bitcoin-price-surges-past-82k-toward-85k-record-breaking-momentum?utm_source=rss_feed&utm_medium=rss_tag_bitcoin&utm_campaign=rss_partner_inbound,"Increasingly more analysts expect Bitcoin to breach the $100,000 mark before the end of 2024 as investor appetite was bolstered by Trump’s presidential victory.",
CoinTelegraph, Bitcoin could be one upgrade away from overtaking Ethereum DeFi ,"Mon, 11 Nov 2024",https://cointelegraph.com/news/bitcoin-upgrade-ethereum-defi?utm_source=rss_feed&utm_medium=rss_tag_bitcoin&utm_campaign=rss_partner_inbound,A long-dormant string of code called OP_CAT could be the secret to unlocking the true potential of Bitcoin for DeFi and see it surge past Ethereum DeFi in the future.,
CoinTelegraph, Nansen scales analytics beyond Ethereum with Bitcoin L2 integration ,"Mon, 11 Nov 2024",https://cointelegraph.com/news/nansen-bitcoin-layer-2-bitlayer-analytics?utm_source=rss_feed&utm_medium=rss_tag_bitcoin&utm_campaign=rss_partner_inbound,"By supporting Bitlayer, Nansen plans to build the foundation for deeper BTC L2 insights and more efficient decision-making.",
CoinTelegraph, New record: Bitcoin surpasses $1.6 trillion market cap ,"Mon, 11 Nov 2024",https://cointelegraph.com/news/bitcoin-ath-market-cap-1-6-trillion?utm_source=rss_feed&utm_medium=rss_tag_bitcoin&utm_campaign=rss_partner_inbound,"With Bitcoin’s new all-time high exceeding $81,000, its market cap has surpassed $1.6 trillion, fueling crypto’s ongoing bull market.",
CoinTelegraph, $80K BTC price chases gold — 5 things to know in Bitcoin this week ,"Mon, 11 Nov 2024",https://cointelegraph.com/news/80k-btc-price-gold-5-things-bitcoin-this-week?utm_source=rss_feed&utm_medium=rss_tag_bitcoin&utm_campaign=rss_partner_inbound,Bitcoin brings the heat to risk assets as rapid new all-time highs spark widely varied BTC price targets.,
CoinTelegraph," Bitcoin to be ‘political imperative,’ owning none ‘a liability’ — NYDIG ","Mon, 11 Nov 2024",https://cointelegraph.com/news/bitcoin-political-imperative-no-exposure-liability-nydig?utm_source=rss_feed&utm_medium=rss_tag_bitcoin&utm_campaign=rss_partner_inbound,NYDIG’s research head Greg Cipolaro said “there are no excuses” for investors to shirk Bitcoin after Donald Trump and the Republicans’ US elections sweep.,
CoinTelegraph, Bitcoin sudden pump to $81K annihilates $180M shorts in half a day ,"Mon, 11 Nov 2024",https://cointelegraph.com/news/200-million-shorts-wiped-btc-surprise-wicks-to-new-ath?utm_source=rss_feed&utm_medium=rss_tag_bitcoin&utm_campaign=rss_partner_inbound,"About $180 million in short positions were wiped as Bitcoin hit another new all-time high of $81,358.",
CoinTelegraph, Bitcoin could end year at $58K as futures market ‘overheated’ — CryptoQuant ,"Mon, 11 Nov 2024",https://cointelegraph.com/news/cryptoquant-ceo-expects-pullback-58k-by-end-2024?utm_source=rss_feed&utm_medium=rss_tag_bitcoin&utm_campaign=rss_partner_inbound,"CryptoQuant CEO Ki Young Ju tips Bitcoin to finish the year at $58,974 but another analyst disagrees, saying a major pullback is unlikely.",
CoinTelegraph," MicroStrategy’s Bitcoin portfolio surpasses $20B, ROI now over 100% ","Mon, 11 Nov 2024",https://cointelegraph.com/news/microstrategy-bitcoin-portfolio-surpass-20-billion?utm_source=rss_feed&utm_medium=rss_tag_bitcoin&utm_campaign=rss_partner_inbound,"The Bitcoin-stacking firm bought Bitcoin 42 times at a dollar cost average of $39,292, according to BitcoinTreasuries data.",
CoinTelegraph," Bitcoin’s rise to $81,000 may trigger rally in ETH, SOL, SUI, AAVE ","Sun, 10 Nov 2024",https://cointelegraph.com/news/bitcoin-s-move-to-80-000-could-trigger-a-rally-in-eth-sol-sui-and-aave?utm_source=rss_feed&utm_medium=rss_tag_bitcoin&utm_campaign=rss_partner_inbound,"Bitcoin’s strong weekend rally above $81,000 may add more fuel to the current price action in ETH, SOL, SUI and AAVE.",
